-33,-10,-26,25600,174778316
-35,-6,-26,25088,174779556
-38,-9,-22,25600,174780797
-34,-9,-20,25088,174782038
-31,-13,-20,25088,174783279
-31,-14,-17,25600,174784520
-27,-12,-24,25088,174785761
-34,-10,-19,25600,174787012
-34,-10,-23,25088,174788263
-45,-7,-11,25600,174789514
-32,-11,-30,25600,174790765
-35,-7,-30,25088,174792016
-37,-6,-16,25088,174793267
-34,-9,-14,25088,174794518
-34,-9,-28,25088,174795769
-36,-7,-25,25088,174797020
-31,-9,-20,25600,174798271
-29,-12,-22,25600,174799521
-27,-10,-22,25088,174800771
-33,-8,-23,25088,174802021
-35,-11,-21,25600,174803271
-35,-8,-19,25600,174804521
-36,-11,-21,25600,174805771
-36,-12,-26,25600,174807021
-37,-11,-23,25088,174808271
-38,-13,-16,25600,174809520
-36,-11,-18,25088,174810769
-39,-6,-21,25088,174812018
-36,-10,-18,25088,174813269
-34,-12,-20,25600,174814520
-36,-11,-32,25600,174815771
-31,-12,-18,25088,174817022
-37,-10,-17,25088,174818273
-34,-12,-30,25088,174819503
-37,-10,-22,25088,174820752
-37,-6,-19,25088,174822001
-35,-13,-11,25088,174823250
-34,-14,-20,25600,174824499
-36,-13,-22,25088,174825748
-38,-8,-23,25088,174826997
-38,-9,-25,25600,174828246
-38,-8,-18,25088,174829468
-35,-9,-17,25600,174830690
-38,-6,-21,25600,174831912
-36,-12,-25,25088,174833134
-33,-11,-30,25600,174834356
-32,-9,-24,25600,174835578
-30,-9,-27,25600,174836800
-29,-9,-26,25600,174838022
-34,-13,-20,25600,174839244
-38,-11,-24,25600,174840484
-36,-12,-20,25600,174841724
-39,-13,-19,25600,174842964
-32,-12,-18,25088,174844204
-37,-9,-20,25600,174845444
-39,-12,-23,25088,174846669
-37,-11,-21,25600,174847894
-43,-11,-12,25600,174849119
-39,-10,-28,25088,174850339
-40,-8,-17,25088,174851559
-34,-10,-24,25088,174852779
-32,-3,-32,25088,174853998
-37,-9,-31,25088,174855217
-32,-10,-21,25088,174856436
-32,-8,-29,25088,174857655
-35,-6,-25,25088,174858874
-33,-7,-18,25088,174860096
-31,-6,-19,25088,174861318
-35,-8,-25,25600,174862540
-38,-6,-23,25088,174863762
-39,-9,-18,25600,174864984
-37,-10,-26,25600,174866206
-39,-12,-21,25600,174867428
-37,-10,-24,25088,174868650
-33,-13,-23,25088,174869875
-31,-11,-21,25088,174871100
-36,-7,-28,25600,174872325
-32,-9,-27,25088,174873550
