-264,-31,-2022,25088,174261987
-263,-27,-2015,25088,174263222
-263,-26,-2016,25088,174264451
-262,-31,-2014,25088,174265680
-264,-33,-2015,25600,174266909
-262,-30,-2018,25088,174268138
-263,-26,-2017,25088,174269367
-263,-27,-2020,25088,174270595
-262,-26,-2018,25088,174271823
-264,-25,-2019,25088,174273051
-264,-27,-2018,25600,174274279
-262,-26,-2023,25088,174275507
-261,-25,-2019,25088,174276735
-264,-26,-2015,25088,174277963
-264,-24,-2012,25600,174279191
-262,-28,-2009,25600,174280418
-263,-28,-2010,25088,174281645
-258,-26,-2011,25088,174282872
-260,-27,-2014,25600,174284099
-262,-28,-2014,25088,174285326
-259,-33,-2019,25088,174286553
-259,-31,-2014,25088,174287780
-264,-26,-2010,25088,174289007
-267,-26,-2008,25088,174290248
-264,-23,-2009,25088,174291489
-261,-24,-2014,25600,174292730
-262,-27,-2017,25600,174293971
-262,-25,-2015,25600,174295212
-263,-24,-2014,25600,174296439
-258,-28,-2016,25600,174297666
-262,-30,-2012,25088,174298893
-261,-27,-2010,25088,174300118
-261,-27,-2014,25088,174301343
-259,-27,-2015,25088,174302568
-259,-28,-2018,25088,174303793
-258,-32,-2015,25088,174305018
-260,-29,-2012,25088,174306243
-266,-27,-2014,25600,174307468
-264,-27,-2013,25088,174308693
-263,-28,-2013,25088,174309917
-262,-27,-2017,25088,174311141
-261,-29,-2017,25600,174312365
-260,-30,-2020,25088,174313589
-262,-26,-2020,25088,174314813
-262,-23,-2017,25088,174316037
-262,-26,-2018,25600,174317261
-263,-27,-2017,25088,174318485
-261,-25,-2016,25088,174319721
-260,-29,-2010,25600,174320957
-265,-29,-2013,25600,174322193
-265,-28,-2014,25088,174323429
-263,-26,-2019,25600,174324665
-260,-30,-2017,25088,174325901
-259,-30,-2013,25088,174327137
-261,-30,-2012,25088,174328373
-264,-22,-2014,25088,174329598
-266,-22,-2019,25088,174330845
-265,-22,-2015,25600,174332092
-263,-25,-2016,25088,174333339
-263,-28,-2015,25088,174334586
-267,-25,-2017,25088,174335819
-267,-23,-2017,25088,174337052
-264,-23,-2016,25600,174338285
-263,-25,-2015,25088,174339519
-263,-28,-2013,25088,174340753
-261,-26,-2014,25088,174341987
-263,-27,-2013,25088,174343221
-265,-29,-2016,25600,174344455
-266,-28,-2018,25600,174345689
-267,-26,-2017,25600,174346923
-271,-26,-2014,25600,174348157
-267,-24,-2010,25088,174349394
-264,-25,-2012,25600,174350631
-261,-27,-2013,25600,174351868
-264,-28,-2016,25600,174353105
-266,-31,-2018,25088,174354342
-263,-29,-2022,25600,174355579
-262,-26,-2016,25088,174356816
-261,-28,-2019,25088,174358053
-263,-25,-2017,25600,174359291
-261,-26,-2017,25600,174360529
-264,-24,-2016,25600,174361767
-263,-23,-2013,25600,174363009
-260,-22,-2011,25600,174364251
-263,-25,-2014,25088,174365493
-261,-24,-2014,25088,174366735
-262,-28,-2019,25088,174367977
-263,-29,-2021,25088,174369223
-266,-27,-2017,25088,174370469
-266,-28,-2019,25088,174371715
-267,-28,-2020,25600,174372961
-265,-25,-2020,25088,174374207
-262,-25,-2015,25600,174375453
-266,-32,-2015,25088,174376699
-264,-33,-2015,25088,174377945
-260,-30,-2014,25600,174379193
-262,-29,-2013,25088,174380441
-264,-29,-2011,25088,174381689
-260,-28,-2015,25088,174382937
-262,-30,-2016,25088,174384185
-260,-29,-2015,25600,174385433
-258,-30,-2016,25600,174386681
-262,-27,-2018,25600,174387929
-260,-27,-2020,25600,174389169
-256,-27,-2018,25088,174390409
-258,-30,-2016,25600,174391649
-262,-26,-2017,25088,174392889
-263,-25,-2015,25600,174394129
-255,-24,-2016,25600,174395369
-257,-26,-2020,25088,174396619
-260,-27,-2017,25600,174397869
-260,-29,-2016,25088,174399118
-263,-27,-2014,25088,174400367
-265,-27,-2013,25088,174401616
-270,-32,-2016,25088,174402869
-266,-31,-2017,25600,174404122
-266,-24,-2018,25600,174405375
-264,-27,-2013,25088,174406628
-265,-25,-2011,25088,174407881
-261,-26,-2011,25088,174409135
-262,-31,-2013,25088,174410389
-260,-31,-2013,25088,174411643
-263,-28,-2018,25088,174412897
-265,-28,-2017,25600,174414151
-261,-26,-2013,25600,174415405
-263,-24,-2013,25600,174416659
-265,-25,-2013,25088,174417913
